0,1327,4.0
0,1485,4.0
0,622,4.0
0,3703,5.0
0,4438,5.0
0,5074,5.0
0,2675,4.0
0,1488,3.5
0,2367,4.0
0,870,4.5
0,645,3.0
0,3576,4.5
0,1621,4.0
0,4200,5.0
0,871,3.5
0,913,4.0
0,1311,4.5
0,737,4.0
0,268,4.0
0,2371,3.5
0,4823,5.0
0,3790,5.0
0,886,4.0
0,2393,5.0
0,1590,4.5
0,2581,3.0
0,4830,4.0
0,3106,5.0
0,868,3.5
0,2607,4.5
0,1319,4.0
0,1105,2.0
0,585,4.0
0,398,4.0
0,1106,4.0
0,2882,4.0
0,3177,3.0
0,1472,4.0
0,2063,3.5
0,3851,4.5
0,4142,4.5
0,2129,3.5
0,1690,4.0
0,1498,3.5
0,5064,4.5
0,267,4.0
0,924,4.0
0,2605,4.0
0,3737,4.5
0,222,3.5
0,863,4.0
0,1394,4.5
0,2172,4.0
0,3394,4.0
0,852,3.5
0,354,4.0
0,3307,4.0
0,4663,4.5
0,3690,4.0
0,4716,5.0
0,881,4.0
0,3629,4.5
0,2279,4.0
0,1687,4.0
0,2273,4.0
0,3634,4.0
0,5076,5.0
0,2288,4.0
0,2251,4.5
0,890,1.0
0,2250,4.0
0,885,4.0
0,1618,4.5
0,3336,5.0
0,2244,3.5
0,694,3.5
0,236,3.0
0,2640,4.0
0,1614,4.5
0,1584,3.0
0,4316,4.5
0,715,4.0
0,2662,4.0
0,2589,5.0
0,929,4.5
0,2144,5.0
0,928,4.0
0,1691,3.5
0,853,4.0
0,854,4.0
0,2147,4.5
0,2377,4.0
0,2595,3.5
0,232,3.5
0,739,4.0
0,927,4.0
0,3752,4.0
0,3310,4.5
0,2374,4.5
0,4458,5.0
0,1626,4.0
0,2189,4.0
0,5058,4.0
0,2631,4.0
0,2207,4.0
0,640,4.0
0,2763,4.0
0,1012,4.5
0,3058,5.0
0,1399,5.0
0,2454,3.5
0,1627,4.0
0,1323,4.0
0,1305,4.0
0,2243,3.5
0,777,5.0
0,774,3.5
0,2397,3.5
0,3406,4.5
0,2578,4.0
0,5,3.5
0,2400,3.0
0,2410,4.0
0,838,3.5
0,4467,5.0
0,2716,4.0
0,816,4.0
0,358,3.0
0,2481,4.0
0,817,3.5
0,2463,4.0
0,3297,5.0
0,820,5.0
0,1324,4.0
0,2466,4.0
0,2468,4.0
0,195,3.0
0,4676,4.5
0,2486,4.5
0,3508,5.0
0,2106,4.5
0,3811,4.0
0,270,3.5
0,5039,4.5
0,271,3.5
0,1022,4.5
0,4824,4.0
0,2017,3.5
0,161,3.5
0,613,4.5
0,2753,4.0
0,139,3.0
0,2032,4.5
0,3235,4.5
0,3907,4.5
0,4351,5.0
0,611,4.0
0,158,3.0
0,4975,5.0
0,3249,3.5
0,995,4.5
0,2754,3.5
0,2058,5.0
0,2572,3.5
0,1216,4.5
0,272,2.5
0,1227,4.0
0,1400,5.0
0,2060,3.5
0,1215,4.5
0,3908,4.5
0,618,3.5
0,3857,5.0
0,606,4.0
0,1031,3.5
0,1030,4.5
0,2737,4.0
0,3228,4.0
1,2076,1.0
1,808,3.5
1,1995,4.5
1,3406,5.0
1,1495,4.0
1,3811,5.0
1,274,3.5
1,225,3.5
1,543,4.0
1,645,3.5
1,1643,4.5
1,626,3.5
1,1575,4.0
1,5081,5.0
1,444,4.0
1,1957,3.5
1,931,2.0
1,4783,5.0
1,2029,3.5
1,1121,5.0
1,7,3.5
1,5101,5.0
1,568,2.5
1,4716,5.0
1,35,3.0
1,1746,4.5
1,2687,5.0
1,539,2.5
1,3172,3.5
1,1294,3.0
1,1190,1.5
1,1179,3.5
1,45,1.0
1,1459,5.0
1,2832,4.5
1,1247,5.0
1,1257,2.5
1,342,4.0
1,3313,5.0
1,1406,4.5
1,354,2.0
1,627,4.0
1,4772,5.0
1,5098,5.0
1,1040,5.0
1,2739,4.5
1,1041,5.0
1,3551,5.0
1,1004,4.0
1,991,3.0
1,1245,4.0
1,232,3.5
1,3058,5.0
1,4799,5.0
1,1501,3.5
1,806,4.5
1,1704,3.5
1,3302,4.5
1,2705,4.0
1,1589,4.0
1,2183,3.5
1,885,4.5
1,3499,4.0
1,2069,4.5
1,351,3.0
1,625,3.5
1,4560,5.0
1,2580,3.0
1,4193,5.0
1,1132,5.0
1,4867,5.0
1,228,3.5
1,4520,5.0
1,4480,5.0
1,929,5.0
1,850,5.0
1,2393,5.0
1,1415,4.0
1,2453,4.5
1,3497,4.5
1,4658,5.0
1,158,3.5
1,4124,5.0
1,1822,4.0
1,1632,1.0
1,5115,5.0
1,4866,5.0
1,544,3.5
1,25,3.5
1,1073,5.0
1,3634,5.0
1,222,3.5
1,2670,4.0
1,764,3.0
1,4139,5.0
1,507,3.5
1,915,5.0
1,3366,5.0
1,957,3.0
1,508,4.5
1,3130,5.0
1,1631,3.0
1,2867,3.0
1,1830,4.0
1,982,4.0
1,5109,5.0
1,2486,4.5
1,389,4.0
1,1273,4.0
1,4984,5.0
1,875,4.0
1,4522,4.0
1,585,3.5
1,141,2.5
1,2538,4.0
1,3050,4.5
1,1712,3.0
1,2952,4.5
1,1687,4.0
1,4684,5.0
1,4039,5.0
1,2992,4.5
1,1326,4.0
1,1072,3.0
1,542,3.5
1,4803,5.0
1,1236,3.5
1,870,3.5
1,782,3.5
1,5019,5.0
1,1318,3.5
1,2108,3.5
1,801,3.5
1,2597,3.5
1,1416,5.0
1,3851,5.0
1,3607,4.5
1,4952,5.0
1,476,4.5
1,3160,4.0
1,3442,5.0
1,4823,5.0
1,240,4.0
1,940,3.5
1,896,5.0
1,546,3.0
1,3726,4.5
1,4322,5.0
1,1787,3.5
1,4351,5.0
1,3965,5.0
1,2662,3.5
1,210,3.5
1,602,3.0
1,42,3.5
1,3857,5.0
1,473,4.0
1,737,4.0
1,3908,4.5
1,147,3.5
1,1104,4.0
1,2828,4.5
1,3465,4.5
1,3593,4.5
1,1042,5.0
1,777,5.0
1,1142,4.0
1,891,3.0
1,4677,5.0
1,1688,3.5
1,1773,3.5
1,1002,4.0
1,3886,4.5
1,2116,4.0
1,2677,4.0
1,2243,3.5
1,1311,3.0
1,1846,3.5
1,139,3.0
1,1452,3.5
1,5058,5.0
1,1091,4.0
1,4873,5.0
1,50,4.0
1,4016,5.0
1,880,4.0
1,1123,4.5
1,976,4.5
1,2244,2.5
1,2140,3.0
1,4446,5.0
1,2222,4.0
1,3696,5.0
1,852,3.5
1,2395,5.0
1,4921,5.0
1,2058,5.0
1,4360,5.0
1,4316,5.0
1,3066,5.0
1,2011,3.5
1,4332,5.0
1,71,3.5
1,2481,3.5
1,534,3.5
1,268,3.5
1,3907,4.5
1,5047,5.0
1,452,3.5
1,239,2.0
1,3543,5.0
1,2505,3.5
1,1330,3.5
1,738,4.0
1,2907,5.0
1,2631,4.0
1,4204,5.0
1,771,3.0
1,1399,5.0
1,1618,4.5
1,3524,5.0
1,2430,4.0
1,538,3.0
1,1626,3.5
1,1713,3.0
1,4952,5.0
1,5024,5.0
1,400,3.0
1,439,3.0
1,3196,4.5
1,3793,5.0
1,236,3.0
1,2032,3.5
1,1046,4.0
1,1556,3.5
1,1890,3.0
1,2628,4.5
1,4163,5.0
1,603,4.0
1,347,3.0
1,844,3.0
1,4627,5.0
1,3703,5.0
1,325,3.5
1,5130,5.0
1,1980,3.5
1,607,3.5
1,3111,5.0
1,2173,4.0
1,227,3.5
1,2835,4.5
1,495,3.5
1,286,3.5
1,4161,5.0
1,2729,4.0
1,2606,2.5
1,2,3.0
1,715,4.0
1,714,3.5
1,3500,4.5
1,3887,5.0
1,1398,5.0
1,363,3.5
1,4509,5.0
1,3204,5.0
1,930,4.0
1,2315,5.0
1,4028,4.5
1,846,3.5
1,3955,5.0
1,1137,5.0
1,1212,5.0
1,717,4.5
1,1840,3.0
1,355,3.0
1,1006,5.0
1,3866,5.0
1,1695,3.0
1,2716,4.0
1,2859,4.0
1,2715,4.5
1,4131,5.0
1,3788,4.0
1,1931,4.0
1,780,3.5
1,281,2.5
1,775,5.0
1,4328,5.0
1,563,3.0
1,477,3.5
1,3542,4.5
1,606,3.5
1,3508,5.0
1,616,4.5
1,5120,5.0
1,1834,3.5
1,1098,4.0
1,739,3.5
1,1124,3.5
1,1007,4.0
1,338,2.5
1,1906,3.5
1,560,3.0
1,632,3.0
1,2270,3.5
1,3071,5.0
1,1233,4.0
1,605,3.5
1,2237,5.0
1,562,4.0
1,897,5.0
1,927,2.5
1,770,3.5
1,4504,5.0
1,362,3.0
1,3416,5.0
1,2012,4.5
1,2589,5.0
1,2238,5.0
1,937,3.5
1,2280,3.5
1,574,3.5
1,238,4.0
1,220,3.0
1,1176,3.0
1,713,4.0
1,805,4.0
2,2578,4.0
2,2552,4.0
2,1495,4.0
2,3544,5.0
2,871,4.0
2,3277,3.5
2,4472,4.5
2,885,4.5
2,3929,3.5
2,1496,3.5
2,3461,3.5
2,2350,4.0
2,4483,4.5
2,4921,4.0
2,1822,4.0
2,1261,2.5
2,3465,3.0
2,2811,3.5
2,3755,4.0
2,3180,3.5
2,4139,5.0
2,1946,4.5
2,3547,3.5
2,2716,4.0
2,3243,3.0
2,4665,5.0
2,2303,3.5
2,4867,4.5
2,2726,2.5
2,2620,3.5
2,3764,4.0
2,1207,3.0
2,2753,3.5
2,2568,3.5
2,3601,4.0
2,1257,4.0
2,2691,3.5
2,2557,3.5
2,4446,4.0
2,2690,3.5
2,1746,4.0
2,2662,3.0
2,354,3.5
2,3657,3.0
2,3120,4.0
2,1179,3.5
2,363,3.5
2,342,4.0
2,1462,3.5
2,2296,3.5
2,1132,4.0
2,4477,4.0
2,2603,3.5
2,3907,3.5
2,4117,3.5
2,50,3.5
2,1152,4.0
2,3472,4.0
2,2038,3.0
2,2832,4.0
2,1588,3.5
2,3416,4.0
2,1001,3.5
2,2029,3.5
2,2280,4.0
2,36,4.0
2,2798,4.5
2,625,4.0
2,3927,4.5
2,4136,4.0
2,3468,4.0
2,2311,4.0
2,1758,4.0
2,4986,3.0
2,4249,5.0
2,2500,3.5
2,3012,3.5
2,1243,3.5
2,3821,3.5
2,3500,4.0
2,2069,4.0
2,2717,4.0
2,747,3.5
2,801,4.0
2,1945,4.0
2,3911,4.5
2,3081,4.0
2,1855,4.0
2,928,4.0
2,2843,2.5
2,2294,4.5
2,4961,5.0
2,4360,5.0
2,2733,3.5
2,1229,3.0
2,927,3.5
2,3811,5.0
2,3908,4.0
2,3442,5.0
2,59,2.5
2,2297,4.0
2,4469,3.0
2,3038,4.0
2,4068,4.0
2,4283,4.0
2,4526,4.0
2,2705,3.5
2,1211,3.0
2,4176,4.0
2,4709,3.5
2,3570,3.5
2,2526,3.5
2,56,4.0
2,1591,3.0
2,4522,4.0
2,2610,4.0
2,2608,3.5
2,1679,2.0
2,1790,3.5
2,2505,4.0
2,138,3.5
2,4152,3.0
2,4578,4.5
2,914,4.0
2,1080,3.0
2,3185,4.0
2,1174,4.0
2,4089,4.0
2,2160,4.0
2,1702,3.5
2,2529,4.0
2,1930,4.0
2,3892,3.5
2,2808,4.0
2,2539,3.5
2,2649,3.5
2,1856,3.5
2,2564,3.5
2,771,3.0
2,2566,3.5
2,1819,3.5
2,4755,3.5
2,612,4.0
2,770,3.5
2,2315,4.0
2,3160,4.0
2,1787,4.0
2,2199,4.0
2,3537,4.0
2,2514,3.0
2,4732,4.0
2,1688,4.0
2,4651,4.0
2,35,3.0
2,2317,4.0
2,1857,4.0
2,772,3.5
2,4567,3.0
2,602,4.5
2,2215,3.5
2,1452,4.0
2,2933,4.0
2,2447,3.5
2,1640,4.0
2,2407,3.5
2,2687,4.0
2,1142,4.0
2,1357,4.0
2,566,3.5
2,3381,4.0
2,1804,3.5
2,0,3.0
2,3121,4.0
2,2486,3.5
2,2702,3.5
2,850,4.5
2,86,3.5
2,3388,4.0
2,231,4.0
2,2140,4.0
2,2388,4.0
2,3674,3.5
2,546,3.5
2,3955,4.0
2,538,3.5
2,1887,3.5
2,1814,4.0
2,3305,5.0
2,4717,4.0
2,2867,3.5
2,574,4.0
2,3973,4.5
2,3703,4.5
2,105,4.0
2,2974,4.0
2,4786,4.0
2,2114,3.0
2,1864,3.5
2,3307,4.0
2,3322,4.0
2,3685,3.5
2,2970,3.5
2,1556,3.5
2,232,3.5
2,4943,3.5
2,547,2.5
2,3660,3.0
2,1743,3.5
2,3932,3.5
2,1559,3.5
2,123,3.5
2,2969,3.5
2,2481,4.0
2,1715,4.0
2,3301,4.0
2,569,3.0
2,4658,5.0
2,3395,3.0
2,2885,5.0
2,2208,4.0
2,544,3.5
2,3335,3.5
2,1719,3.5
2,4015,3.0
2,551,3.0
2,3996,4.0
2,570,3.0
2,2650,4.0
2,562,3.5
2,1019,3.0
2,2124,3.5
2,3090,4.0
2,891,3.5
2,1878,4.0
2,362,4.0
2,4940,4.0
2,1713,3.5
2,2884,3.5
2,4011,3.5
2,2003,3.5
2,2952,4.0
2,3629,4.0
2,4318,3.0
2,535,4.0
2,1793,4.0
2,958,4.0
2,1275,3.5
2,4425,3.0
2,4229,3.0
2,585,4.0
2,10,3.5
2,1453,3.5
2,543,3.0
2,1872,3.5
2,3696,5.0
2,3711,4.0
2,563,3.0
2,1995,3.5
2,3313,3.5
2,5024,5.0
2,3286,3.0
2,4841,5.0
2,4009,4.0
2,2012,4.0
3,855,5.0
3,1573,4.0
3,232,3.5
3,2594,3.5
3,573,4.0
3,272,4.0
3,464,3.5
3,2801,4.0
3,225,4.0
3,1118,4.0
3,913,4.0
3,2846,4.5
3,890,3.0
3,820,4.5
3,2121,4.0
3,4170,4.0
3,2731,4.0
3,2146,4.5
3,2810,3.5
3,929,4.5
3,488,3.0
3,1121,4.5
3,3887,4.5
3,2997,4.5
3,1971,4.0
3,2189,3.5
3,1123,4.0
3,2753,3.5
3,1153,3.5
3,1122,3.5
3,1080,3.5
3,3203,4.5
3,1318,2.5
3,1775,4.5
3,856,4.0
3,1842,3.5
3,571,4.5
3,2466,2.0
3,2974,4.0
3,3130,4.0
3,268,3.5
3,1200,1.0
3,4803,4.5
3,2058,4.5
3,3070,4.5
3,2680,4.0
3,2418,3.0
3,4193,4.5
3,2566,4.0
3,1643,3.5
3,1142,4.0
3,4467,4.5
3,3857,5.0
3,448,2.5
3,1137,3.5
3,164,3.5
3,2739,4.0
3,986,1.0
3,1045,1.0
3,1300,3.5
3,3634,5.0
3,2744,4.0
3,1179,4.0
3,2835,4.0
3,2147,4.5
3,195,3.5
3,1710,4.0
3,774,3.0
3,1969,3.5
3,3406,4.5
3,4142,4.5
3,1639,4.5
3,786,5.0
3,2941,4.0
3,885,4.0
3,2164,4.0
3,1187,4.0
3,3075,4.5
3,4139,5.0
3,1621,4.0
3,4716,5.0
3,2164,4.0
3,1069,4.5
3,280,3.5
3,342,4.5
3,1042,3.5
3,2828,4.0
3,1570,3.5
3,834,3.5
3,2244,3.5
3,2715,5.0
3,1398,4.0
3,2916,4.5
3,2928,4.0
3,389,3.5
3,3205,4.5
3,4363,4.0
3,3038,4.0
3,1212,4.5
3,2912,4.5
3,2649,4.5
3,4163,5.0
3,2559,3.5
3,3071,4.0
3,3090,4.5
3,604,5.0
3,3204,5.0
3,1145,4.0
3,1181,2.5
3,705,5.0
3,1475,1.0
3,4337,4.5
3,1827,3.5
3,2581,3.0
3,709,2.5
3,3524,5.0
3,390,4.0
3,4332,4.5
3,444,4.0
3,2393,5.0
3,2946,5.0
3,850,4.5
3,2395,5.0
3,236,3.5
3,3629,5.0
3,2675,4.0
3,3593,4.5
3,2717,4.5
3,2549,3.5
3,1245,1.0
3,4351,4.5
3,4228,4.5
3,1702,4.5
3,2662,4.0
3,1626,2.0
3,608,4.0
3,564,3.5
3,3127,5.0
3,2207,3.5
3,927,3.5
3,720,4.0
3,4124,5.0
3,1594,4.0
3,2029,1.0
3,2748,4.0
3,1002,5.0
3,2172,4.0
3,4028,4.0
3,970,2.5
3,2914,4.0
3,603,3.5
3,4509,5.0
3,2746,4.0
3,2631,3.5
3,2607,4.0
3,3173,4.0
3,2367,4.5
3,1085,2.5
3,442,3.0
3,1112,3.5
3,816,3.0
3,2072,4.0
3,780,4.0
3,4285,5.0
3,3965,4.5
3,2891,4.0
3,624,1.0
3,2991,5.0
3,3508,5.0
3,2141,4.0
3,1748,4.0
3,870,3.5
3,1497,4.0
3,3790,4.5
3,2763,4.0
3,2129,4.5
3,3125,4.0
3,1918,3.5
3,3307,4.0
3,2870,3.5
3,2995,4.0
3,2481,4.0
3,229,3.0
3,879,3.5
3,1481,4.0
3,2499,4.0
3,729,3.5
3,3891,4.0
3,281,2.5
3,3106,4.0
3,363,4.0
3,4242,4.0
3,432,3.5
3,3042,4.5
3,4132,5.0
3,3690,4.5
3,966,3.0
3,1009,3.5
3,1575,4.0
3,2883,3.5
3,626,4.0
3,4823,4.5
3,3607,5.0
3,805,3.5
3,732,5.0
3,3228,4.5
3,1007,3.5
3,2477,3.0
3,1606,3.5
3,1868,4.5
3,2370,3.5
3,980,3.5
3,1577,4.5
3,2893,4.5
3,2849,4.5
3,1870,3.5
3,447,3.5
3,1682,5.0
3,3037,4.0
3,2611,3.5
3,2352,4.5
3,1705,3.5
3,778,4.5
3,2698,3.5
3,909,4.0
3,466,2.5
3,891,2.5
3,881,2.0
3,1688,4.0
3,2668,5.0
3,607,5.0
3,852,3.5
3,1105,2.0
3,274,1.5
3,4682,5.0
3,876,3.0
3,2856,4.0
3,806,4.0
3,872,4.0
3,3811,4.5
3,967,1.5
3,2989,3.0
3,1010,5.0
3,568,2.5
3,887,4.0
3,2954,4.5
3,4030,4.5
3,1751,4.0
4,2629,3.5
4,3127,4.5
4,624,4.0
4,1001,4.5
4,2418,3.5
4,949,3.5
4,902,4.0
4,1878,4.5
4,4823,4.0
4,568,3.0
4,425,4.0
4,2198,3.5
4,1701,4.0
4,1170,3.0
4,600,3.5
4,629,3.5
4,1271,4.5
4,401,4.5
4,1706,4.0
4,2998,4.0
4,296,3.5
4,240,4.0
4,131,3.5
4,3524,5.0
4,584,3.5
4,2780,4.0
4,1203,2.0
4,896,4.5
4,1300,4.0
4,2668,4.0
4,1006,5.0
4,2715,4.5
4,2636,4.0
4,1586,4.0
4,1104,4.0
4,2069,4.5
4,482,3.5
4,2723,4.5
4,1639,4.0
4,1328,3.5
4,1112,4.5
4,2763,4.5
4,4170,4.0
4,4039,4.5
4,807,3.5
4,1874,4.0
4,4654,5.0
4,2597,4.0
4,265,3.5
4,2258,3.5
4,4831,5.0
4,394,3.5
4,792,3.5
4,120,4.0
4,976,4.0
4,2688,4.0
4,87,3.5
4,4446,4.5
4,1140,3.5
4,885,4.0
4,720,4.0
4,4825,4.0
4,4864,5.0
4,2835,4.5
4,3534,4.0
4,1830,4.0
4,4297,5.0
4,2011,4.0
4,1810,3.0
4,1577,5.0
4,3041,3.5
4,195,3.5
4,884,3.5
4,3071,5.0
4,2288,4.5
4,1719,4.0
4,2716,4.0
4,4828,4.0
4,3305,4.0
4,4927,5.0
4,1773,4.5
4,3031,4.0
4,1352,3.5
4,281,3.5
4,4615,4.0
4,622,3.5
4,4740,4.0
4,734,3.5
4,519,4.0
4,1922,4.0
4,1688,4.0
4,4682,1.0
4,1245,4.0
4,225,4.0
4,1470,3.5
4,262,3.0
4,965,4.0
4,1906,4.0
4,158,3.5
4,1910,3.5
4,4685,4.0
4,933,4.0
4,2013,4.0
4,2914,3.5
4,520,4.0
4,2058,4.5
4,3508,4.5
4,4280,4.0
4,3499,4.5
4,1990,4.0
4,2823,4.0
4,2637,4.5
4,2801,4.0
4,2226,4.0
4,896,4.5
4,2912,3.5
4,4219,4.0
4,810,4.0
4,1674,3.5
4,4623,4.0
4,2547,4.5
4,1106,4.0
4,2362,3.5
4,208,3.5
4,3220,4.0
4,980,3.5
4,5081,5.0
4,1130,3.0
4,293,3.5
4,2941,4.5
4,3325,5.0
4,609,4.0
4,444,4.0
4,1212,5.0
4,2705,4.5
4,1795,4.0
4,252,3.5
4,897,4.5
4,147,3.5
4,2882,4.5
4,2675,4.5
4,4061,4.5
4,626,3.0
4,816,4.5
4,820,4.0
4,4829,4.0
4,1132,4.0
4,1829,4.0
4,2134,3.5
4,1930,4.0
4,868,4.0
4,1105,3.5
4,1131,3.0
4,971,4.0
4,90,4.0
4,1142,4.0
4,2807,4.0
4,2916,4.0
4,984,4.5
4,2601,4.0
4,2107,4.0
4,1241,4.5
4,3966,5.0
4,4048,4.0
4,2080,4.5
4,1195,5.0
4,1107,3.5
4,2268,4.0
4,2596,3.5
4,1398,4.0
4,4167,4.0
4,161,3.5
4,1406,4.5
4,2995,4.5
4,2741,4.5
4,1633,3.5
4,2376,4.0
4,94,3.5
4,2184,3.5
4,4241,5.0
4,2903,4.0
4,4337,5.0
4,283,3.5
4,927,5.0
4,1153,4.0
4,1304,3.5
4,1502,4.0
4,2551,4.0
4,230,3.5
4,408,4.0
4,1798,4.0
4,389,3.0
4,803,3.0
4,1759,3.5
4,1029,4.0
4,605,4.0
4,137,3.5
4,1039,4.5
4,1570,3.5
4,737,4.0
4,1748,4.0
4,896,4.5
4,604,3.5
4,2478,4.5
4,2832,5.0
4,1952,4.5
4,1356,4.0
4,4635,4.0
4,2524,3.0
4,2332,5.0
4,222,3.5
4,2917,4.5
4,447,3.5
4,2631,5.0
4,1102,4.0
4,1326,4.0
4,2910,3.5
4,2663,4.0
4,2589,4.0
4,871,5.0
4,998,4.0
4,777,4.0
4,503,3.5
4,3543,5.0
4,2141,4.0
4,1178,4.0
4,2549,4.0
4,2928,4.0
4,913,4.0
4,574,3.5
4,1775,4.0
4,4032,4.0
4,1707,3.5
4,2718,4.0
4,2885,4.0
4,1227,4.0
4,162,3.5
4,3110,3.5
4,573,4.0
4,404,3.0
4,4533,5.0
4,3106,4.0
4,3289,4.5
4,914,5.0
5,626,4.0
5,1177,4.5
5,976,4.0
5,3926,4.0
5,3274,5.0
5,2979,4.5
5,1582,1.5
5,1797,3.0
5,39,3.0
5,1343,3.0
5,1148,4.5
5,2122,4.5
5,4068,5.0
5,29,2.5
5,3848,5.0
5,902,5.0
5,3070,4.0
5,1640,5.0
5,2069,4.5
5,1874,4.5
5,2974,4.5
5,2116,5.0
5,5028,5.0
5,2715,4.5
5,1486,4.0
5,584,3.0
5,194,2.0
5,629,1.5
5,2882,4.0
5,1492,4.0
5,885,4.5
5,1710,5.0
5,855,5.0
5,786,4.5
5,874,4.5
5,805,3.0
5,2614,4.5
5,476,3.5
5,2400,3.5
5,232,1.5
5,4138,4.0
5,1178,4.5
5,21,3.0
5,251,3.0
5,246,1.0
5,1909,3.5
5,1115,5.0
5,2058,4.5
5,2491,5.0
5,3087,4.0
5,4831,5.0
5,1195,5.0
5,1499,2.0
5,2370,3.5
5,4133,5.0
5,4583,5.0
